city,ota_hotel_id,master_id,name,name_en,address,latitude,longitude,url,rooms_number
Листвянка,malinovka_3,9079016,Малиновка,Malinovka,"улица Суворова, д. 5а, Листвянка",51.864937,104.84327,https://ostrovok.ru/hotel/russia/irkutsk/mid9079016/malinovka_3,
Листвянка,bajkal_hotel,7965294,Отель Байкал,Hotel Baykal,"Академическая улица, 13, Листвянка",51.867683,104.83757,https://ostrovok.ru/hotel/russia/irkutsk/mid7965294/bajkal_hotel,72
Тулун,sportkompleks_ozerny_tulun_hotel,13285605,Спорткомплекс Озерный Тулун,Ozerny Tulun Sports Complex,"улица Карбышева, д.185, Тулун",54.532337,100.64291,https://ostrovok.ru/hotel/russia/irkutsk/mid13285605/sportkompleks_ozerny_tulun_hotel,
Хужир,hotel_flagman_olkhona,10019347,Отель Флагман Ольхона,Flagman Olkhona Hotel,"улица Молодёжная, д.1, Хужир",53.19252,107.35624,https://ostrovok.ru/hotel/russia/irkutsk/mid10019347/hotel_flagman_olkhona,15
Иркутск,best_eastern_hotel_zvezda,7806155,Отель Звезда,Star Hotel,"улица Ядринцева, д. 1Ж, Иркутск",52.277885,104.33643,https://ostrovok.ru/hotel/russia/irkutsk/mid7806155/best_eastern_hotel_zvezda,65
Хужир,bolshoe_puteshestvie_hotel,9252749,Кемпинг Отель Ольхон,Kemping Olhon Hotel,"Байкальская, д. 64/1, Хужир",53.194378,107.354454,https://ostrovok.ru/hotel/russia/irkutsk/mid9252749/bolshoe_puteshestvie_hotel,10
Иркутск,bajkal_severnoe_more_hotel,8526970,Отель Байкал - Северное Море,Bajkal - Severnoe More Hotel,"Улица Дальневосточная, д.156, Иркутск",52.25208,104.32113,https://ostrovok.ru/hotel/russia/irkutsk/mid8526970/bajkal_severnoe_more_hotel,119
Иркутск,baikal_forest_hotel,9825031,Отель Форест,Forest Hotel,"улица Советская, д.58/1, Иркутск",52.275658,104.30523,https://ostrovok.ru/hotel/russia/irkutsk/mid9825031/baikal_forest_hotel,156
Иркутск,matreshka_hotel,6332937,Отель Матрешка,Matreshka Hotel,"Улица Софьи Перовской, д.31/1, Иркутск",52.282005,104.30065,https://ostrovok.ru/hotel/russia/irkutsk/mid6332937/matreshka_hotel,35
Иркутск,apartamentyi_v_irkutske,9993445,Меблированные комнаты в Иркутске,Living Quarters v Irkutske,"переулок Алексеева, д.2А, Иркутск",52.263927,104.30125,https://ostrovok.ru/hotel/russia/irkutsk/mid9993445/apartamentyi_v_irkutske,
Иркутск,rus_hotel_irkutsk,7774831,Гостиничный Комплекс Русь,Rus Hotel,"улица Свердлова,19, Иркутск",52.28431,104.27926,https://ostrovok.ru/hotel/russia/irkutsk/mid7774831/rus_hotel_irkutsk,56
Хужир,olkhon_inn,10005431,Olkhon Inn,Olkhon Inn,"Ул Первомайская 1, Хужир",53.193768,107.337875,https://ostrovok.ru/hotel/russia/irkutsk/mid10005431/olkhon_inn,
Байкальск,grand_baikal,8481257,Отель Гранд Байкал,Grand Bajkal Hotel,"мкр. Красный Ключ, 91, Байкальск",51.509495,104.120804,https://ostrovok.ru/hotel/russia/irkutsk/mid8481257/grand_baikal,64
Хужир,baikal_view_hotel,7681558,Baikal View Hotel,Baikal View Hotel,"улица Российская, д. 17, Хужир",53.1781,107.30675,https://ostrovok.ru/hotel/russia/irkutsk/mid7681558/baikal_view_hotel,99
Хужир,gostevoy_dom_sunrise,10485526,Sunrise,Sunrise,"Первомайская улица, 25А, Хужир",53.196953,107.33776,https://ostrovok.ru/hotel/russia/irkutsk/mid10485526/gostevoy_dom_sunrise,
Листвянка,alaniya,10003444,Алания,Alaniya,"улица Суворова, д.5В, Листвянка",51.86549,104.84128,https://ostrovok.ru/hotel/russia/irkutsk/mid10003444/alaniya,
Листвянка,hotel_nataly_2,7776564,Отель Натали,Nataly Hotel,"улица Чапаева, д.91, Листвянка",51.862007,104.87847,https://ostrovok.ru/hotel/russia/irkutsk/mid7776564/hotel_nataly_2,12
Сарма,tsentr_otdykha_dashi,8138887,Центр отдыха Да-ши,Tsentr Otdyiha Da-Shi,"залив Хужир-Нуга, Сарма",53.080173,106.80518,https://ostrovok.ru/hotel/russia/irkutsk/mid8138887/tsentr_otdykha_dashi,20
Листвянка,the_sky_of_lake_baikal,13459275,Небо Байкала,Nebo Baykala,"улица Горького, д.133/2, Листвянка",51.842533,104.88071,https://ostrovok.ru/hotel/russia/irkutsk/mid13459275/the_sky_of_lake_baikal,
Жигалово,lenatour,8752255,Отель  Ленатур,Lenatur Hotel,"улица Советская, д.26, Жигалово",54.812542,105.151405,https://ostrovok.ru/hotel/russia/irkutsk/mid8752255/lenatour,8
Хужир,inn_oasis_2,8426230,База отдыха Оазис,Oazis Hotel,"улица Мира, д.4А, Хужир",53.190678,107.33462,https://ostrovok.ru/hotel/russia/irkutsk/mid8426230/inn_oasis_2,13
Иркутск,gostevoj_dom_na_zvezdinskoj,6827039,Отель на Звездинской,Na Zvezdinskoj Hotel,"Улица Звездинская, д. 5/1, Иркутск",52.273518,104.256294,https://ostrovok.ru/hotel/russia/irkutsk/mid6827039/gostevoj_dom_na_zvezdinskoj,25
Хужир,baza_otdykha_olkhon,11256148,База отдыха Ольхон,Baza Otdykha Olkhon,"Иркутская область, Ольхонский район, п. Хужир, ул. Байкальская 64/2, Хужир",53.19386,107.354095,https://ostrovok.ru/hotel/russia/irkutsk/mid11256148/baza_otdykha_olkhon,50
Иркутск,kupechesky_dvor_hotel,8059354,Отель Купеческий Дворъ,Kupecheskij Dvor Hotel,"улица Седова, д.10, Иркутск",52.27513,104.28797,https://ostrovok.ru/hotel/russia/irkutsk/mid8059354/kupechesky_dvor_hotel,14
Иркутск,magas,6839053,Отель на Перроне,Na Perrone Hotel,"ул Терешковой, стр. 6, помещ. 1, Иркутск",52.281338,104.25831,https://ostrovok.ru/hotel/russia/irkutsk/mid6839053/magas,25
Байкальск,hotel_kurshavel_,6456691,Отель Куршавель,Kurshavel Hotel,"микрорайон Южный, 1-й квартал, д.6, Байкальск",51.505707,104.14502,https://ostrovok.ru/hotel/russia/irkutsk/mid6456691/hotel_kurshavel_,15
Листвянка,larus,9828888,Отель Ларус,Larus Hotel,"улица Октябрьская, дом 8, Листвянка",51.87526,104.83128,https://ostrovok.ru/hotel/russia/irkutsk/mid9828888/larus,14
Иркутск,kheyvitsa_guest_house,11169967,Отель Гостевой Дом Хейвица,Gostevoj dom Kheyvitsa House,"улица Дзержинского, д. 44, Иркутск",52.285812,104.297844,https://ostrovok.ru/hotel/russia/irkutsk/mid11169967/kheyvitsa_guest_house,8
Иркутск,city_park_hotel_13,9987117,Меблированные комнаты City Park,City Park Living quarters,"улица Красных Мадьяр, 29, Иркутск",52.273567,104.30006,https://ostrovok.ru/hotel/russia/irkutsk/mid9987117/city_park_hotel_13,
Байкальск,gostevoi_dom_margobai,8735570,Отель Маргобай,Hotel Margobaj,"мкр. Строитель, пер. Берёзовый, д. 9, Байкальск",51.524414,104.13655,https://ostrovok.ru/hotel/russia/irkutsk/mid8735570/gostevoi_dom_margobai,14
Большое Голоустное,miniotel_medveditsa,10019685,Меблированные комнаты Медведица,Medveditsa,"улица Кирова,д. 132а, Большое Голоустное",52.02641,105.39498,https://ostrovok.ru/hotel/russia/irkutsk/mid10019685/miniotel_medveditsa,
Хужир,guesthouse_dudeevukh,10367494,Меблированные комнаты Дудеевых,Dudeevukh,"улица Народная, д.  4, Хужир",53.19667,107.35664,https://ostrovok.ru/hotel/russia/irkutsk/mid10367494/guesthouse_dudeevukh,
Хужир,baykal_khan_hotel_olkhon,6848973,Отель Байкал-Хан Ольхон,Bajkal-Han Olhon Hotel,"улица Ворошилова, д. 18, Хужир",53.19855,107.351166,https://ostrovok.ru/hotel/russia/irkutsk/mid6848973/baykal_khan_hotel_olkhon,40
Слюдянка,tikhaya_gavan_4,9989818,"Отель ""Тихая Гавань""","Hotel ""tikhaya Gavan""","улица 40 лет Октября, 56, Слюдянка",51.65654,103.72979,https://ostrovok.ru/hotel/russia/irkutsk/mid9989818/tikhaya_gavan_4,12
Халгай,baikalbabr,10008713,Baikal-babr,Baikal-Babr,"Россия Ольхонский район Иркутская область, Халгай",53.259052,107.52697,https://ostrovok.ru/hotel/russia/irkutsk/mid10008713/baikalbabr,
Хужир,gostevoj_dom_otdyih_na_bajkale,10014826,Отель Отдых на Байкале,Otdyih Na Bajkale Hotel,"улица Горького, 3А, Хужир",53.191357,107.33796,https://ostrovok.ru/hotel/russia/irkutsk/mid10014826/gostevoj_dom_otdyih_na_bajkale,11
Листвянка,gostevoy_dom_briz_3,10622187,Меблированные комнаты БРИЗ,Briz,"улица Гудина,71, Листвянка",51.85018,104.88178,https://ostrovok.ru/hotel/russia/irkutsk/mid10622187/gostevoy_dom_briz_3,16
Братск,tri_kita_2,9824733,Отель Три Кита,Tri Kita Hotel,"Депутатская улица, д. 3а, Братск",56.149746,101.628746,https://ostrovok.ru/hotel/russia/irkutsk/mid9824733/tri_kita_2,10
Иркутск,gostinitsa_solntse,7818100,Гостиница Солнце,Sun Hotel,"улица Байкальская, д.295 Б, Иркутск",52.257305,104.359,https://ostrovok.ru/hotel/russia/irkutsk/mid7818100/gostinitsa_solntse,58
Иркутск,hotel_yubileinaya__2,6433819,Гостиница Юбилейная,Gostinitsa Yubilejnaya,"микрорайон Юбилейный, д. 118, Иркутск",52.222046,104.2961,https://ostrovok.ru/hotel/russia/irkutsk/mid6433819/hotel_yubileinaya__2,23
Нижнеудинск,uda_2,8752619,Отель УДА,UDA Hotel,"улица Ленина, д.1, Нижнеудинск",54.909504,99.03558,https://ostrovok.ru/hotel/russia/irkutsk/mid8752619/uda_2,45
Иркутск,the_hotel_on_volzhskaya,11311377,Гостиница на Волжской,The hotel on Volzhskaya,"ул. Волжская, д. 14А, Иркутск",52.26392,104.31354,https://ostrovok.ru/hotel/russia/irkutsk/mid11311377/the_hotel_on_volzhskaya,30
Иркутск,brusinka,6327901,Меблированные комнаты Брусника,Brusnika,"Улица Гоголя, д.61, Иркутск",52.272636,104.257965,https://ostrovok.ru/hotel/russia/irkutsk/mid6327901/brusinka,3
Иркутск,irkutsk_city_lodge,7729360,Отель Иркутск Сити Лодж,Irkutsk City Lodge Hotel,"ул Байкальская, д. 124/3, Иркутск",52.262657,104.309784,https://ostrovok.ru/hotel/russia/irkutsk/mid7729360/irkutsk_city_lodge,4
Иркутск,lotos_hotel,7744038,Отель Лотос,Lotos Hotel,"Байкальская улица, д.14 Б, Иркутск",52.278976,104.29911,https://ostrovok.ru/hotel/russia/irkutsk/mid7744038/lotos_hotel,23
Иркутск,hotel_aziyayevropa,13393268,Отель Азия-Европа,Hotel Aziya-Yevropa,"улица Ядринцева, 1/7, Иркутск",52.279037,104.336205,https://ostrovok.ru/hotel/russia/irkutsk/mid13393268/hotel_aziyayevropa,19
Иркутск,modul,8585836,Гостиница Комфорт,Komfort Hotel,"улица Трилиссера, д.57 помещ.1, Иркутск",52.273643,104.30933,https://ostrovok.ru/hotel/russia/irkutsk/mid8585836/modul,12
Иркутск,vitim,9291159,Витим,Vitim,"Россия, Иркутская область, Иркутск, ул. Терешковой, д. 2а, Иркутск",52.282036,104.25886,https://ostrovok.ru/hotel/russia/irkutsk/mid9291159/vitim,
Иркутск,mini_hotel_vizit,13384141,Гостиница Визит,Hotel Vizit,"ул Софьи Перовской, стр. 30, помещ. 4, Иркутск",52.28137,104.30118,https://ostrovok.ru/hotel/russia/irkutsk/mid13384141/mini_hotel_vizit,8
Иркутск,hotel_harats_inn,13752679,Отель Harat's inn,Hotel Harat's inn,"ул Дальневосточная, д. 158/6, Иркутск",52.253967,104.32385,https://ostrovok.ru/hotel/russia/irkutsk/mid13752679/hotel_harats_inn,12
Иркутск,green_hotel_,6518006,Грин Отель,Green Hotel,"улица Лыткина, д. 32, Иркутск",52.267357,104.3167,https://ostrovok.ru/hotel/russia/irkutsk/mid6518006/green_hotel_,22
Иркутск,alpari,7776573,Гостиница Альпари,Alpari,"микрорайон Приморский, д.24 А, Иркутск",52.23193,104.30829,https://ostrovok.ru/hotel/russia/irkutsk/mid7776573/alpari,10
Иркутск,saturn_8,9291161,Сатурн,Saturn,"Россия, 664002, Иркутская область, Иркутск, ул. Красный путь, д. 77, Иркутск",52.343086,104.21406,https://ostrovok.ru/hotel/russia/irkutsk/mid9291161/saturn_8,23
Хужир,hotel_barguzin,10012829,Меблированные комнаты Баргузин,Barguzin,"улица Ворошилова, д.23А, Хужир",53.19983,107.35153,https://ostrovok.ru/hotel/russia/irkutsk/mid10012829/hotel_barguzin,
Иркутск,solnechny_guest_house_7,13112614,Cолнечный,Solnechny,"село Пивовариха, поселок Солнечный, улица Лунная, д.19, Иркутск",52.25676,104.365944,https://ostrovok.ru/hotel/russia/irkutsk/mid13112614/solnechny_guest_house_7,
Большое Голоустное,azatai_park_hotel,13757053,"Парк-отель ""Азатай""",Azatai Park Hotel,"Подкамень местечко, 1, Большое Голоустное",52.061794,105.47054,https://ostrovok.ru/hotel/russia/irkutsk/mid13757053/azatai_park_hotel,
Иркутск,kharbor,11247966,Отель Харбор,Kharbor Hotel,"улица Байкальская, д.346/3, Иркутск",52.252197,104.37126,https://ostrovok.ru/hotel/russia/irkutsk/mid11247966/kharbor,7
Иркутск,baikal_capsule_hostel,8881125,Baikal Capsule (Байкал Капсула),Baikal Capsule,"ул. Трилиссера, 141В, Иркутск",52.276073,104.33393,https://ostrovok.ru/hotel/russia/irkutsk/mid8881125/baikal_capsule_hostel,
Култук,hotel_u_ruchyya,10624282,Отель У ручья,Hotel U Ruchyya,"Горная улица, 46А, Култук",51.730797,103.72729,https://ostrovok.ru/hotel/russia/irkutsk/mid10624282/hotel_u_ruchyya,9
Ушаковское,camping_yelochka_kempinghotel,13868693,Отель Елочка,Yelochka Hotel,"Иркутский р-он, 21 км Байкальского тракта, Ушаковское",52.176395,104.49215,https://ostrovok.ru/hotel/russia/irkutsk/mid13868693/camping_yelochka_kempinghotel,118
Ангарск,meridian_7,6297237,Отель Меридиан,Meridian hotel,"26 квартал, дом 10, Ангарск",52.55192,103.87882,https://ostrovok.ru/hotel/russia/irkutsk/mid6297237/meridian_7,33
Иркутск,dom_baykal_guest_house,10151922,Меблированные комнаты Дом Байкал,Dom Baikal,"улица Лапина, д. 14, Иркутск",52.27905,104.286156,https://ostrovok.ru/hotel/russia/irkutsk/mid10151922/dom_baykal_guest_house,15
Хужир,olkhonstory_guest_house,8876953,Ольхон стори,Olkhon Story,"улица Народная, д.19, Хужир",53.197918,107.35988,https://ostrovok.ru/hotel/russia/irkutsk/mid8876953/olkhonstory_guest_house,6
Черемхово,shelest,8664834,Shelest,Shelest,"улица Марата, д. 109, Черемхово",53.136738,103.07335,https://ostrovok.ru/hotel/russia/irkutsk/mid8664834/shelest,
Ангарск,hotel_olimpiada,10440808,Олимпиада,Olimpiada,"ул. Чайковского, д.48, Ангарск",52.530827,103.87794,https://ostrovok.ru/hotel/russia/irkutsk/mid10440808/hotel_olimpiada,29
Иркутск,smart_hotel_kdo_irkutsk_hotel,10153381,Отель Smart Hotel Иркутск,Smart Hotel Irkutsk Hotel,"улица Челнокова, д.1, Иркутск",52.284367,104.25831,https://ostrovok.ru/hotel/russia/irkutsk/mid10153381/smart_hotel_kdo_irkutsk_hotel,7
Усть-Кут,gloria_20,8854283,Отель Глория,Gloriya Hotel,"ул Л.Толстого, д. 36, Усть-Кут",56.801003,105.7855,https://ostrovok.ru/hotel/russia/irkutsk/mid8854283/gloria_20,14
Мангутай,hotelclub_ice,9679208,Отель Сибирская резиденция Лёд Байкала,Siberian Residence Ice of Baikal Hotel,"Слюдянский район, пос.Мангутай, ул. Байкальская, 1В, Мангутай",51.60353,103.91852,https://ostrovok.ru/hotel/russia/irkutsk/mid9679208/hotelclub_ice,
Хужир,olkhon_2,13368018,Ольхон,Olkhon,"ул. Байкальская 64/2, Хужир",53.193913,107.35411,https://ostrovok.ru/hotel/russia/irkutsk/mid13368018/olkhon_2,50
Хужир,gostevoy_dom_holiday_park_on_olkhon,10014649,Holiday park on Olkhon,Holiday Park On Olkhon,"улица Лесная 11/ 2, Хужир",53.190025,107.34185,https://ostrovok.ru/hotel/russia/irkutsk/mid10014649/gostevoy_dom_holiday_park_on_olkhon,
Хужир,nochleg_i_zavtrak_bb_shambala,10012287,Загородный отель Шамбала,Shambala Country Hotel,"ул Северная, з/у 12А, Хужир",53.19933,107.3538,https://ostrovok.ru/hotel/russia/irkutsk/mid10012287/nochleg_i_zavtrak_bb_shambala,10
Хужир,hotel_dacha_baikaleco,10010618,Семейный отель Дача БайкалЭко,Dacha BaikalEco Family Hotel,"улица Лесная, д. 32, Хужир",53.191616,107.34986,https://ostrovok.ru/hotel/russia/irkutsk/mid10010618/hotel_dacha_baikaleco,10
Иркутск,rumyantseva_6_apartments,10172724,Апартаменты Baikal Story Румянцева 6,Апартаменты Baikal Story Румянцева 6,"Irkutsk, Rumyantsev St., Building 6, Иркутск",52.284496,104.25469,https://ostrovok.ru/hotel/russia/irkutsk/mid10172724/rumyantseva_6_apartments,
Листвянка,less_guest_house,11308288,Меблированные комнаты Лесс,Less Living quarters,"улица Куликова, д. 102а, Листвянка",51.86491,104.86681,https://ostrovok.ru/hotel/russia/irkutsk/mid11308288/less_guest_house,
Листвянка,parus_18,9996236,Курортный отель Парус,Parus Hotel,"улица Горького, д.93А, Листвянка",51.846233,104.875244,https://ostrovok.ru/hotel/russia/irkutsk/mid9996236/parus_18,17
Листвянка,bajkalskie_sezonyi,9992857,Отель Парк Байкальские сезоны,Park Baykalskie Sezony Hotel,"Иркутская Область, м.р-н Иркутский, г.п. Листвянское, п Ангарские Хутора, ул Прибрежная, зд. 5а, Листвянка",51.9078,104.81043,https://ostrovok.ru/hotel/russia/irkutsk/mid9992857/bajkalskie_sezonyi,22
Листвянка,gostinitsa_undina,9079103,Отель Ундина,Undina Hotel,"Ulitsa Kulikova,6, Листвянка",51.856808,104.858025,https://ostrovok.ru/hotel/russia/irkutsk/mid9079103/gostinitsa_undina,30
Мурино,tengis_park_hotel,11311730,Отель Тэнгис,Tengis Hotel,"посёлок Мурино, улица Лесная 4, Мурино",51.473064,104.408356,https://ostrovok.ru/hotel/russia/irkutsk/mid11311730/tengis_park_hotel,11
Иркутск,arena_g_irkutsk,8491921,Отель Арена Иркутск,Arena Irkutsk Hotel,"ул. Желябова, 8А, Иркутск",52.288128,104.28727,https://ostrovok.ru/hotel/russia/irkutsk/mid8491921/arena_g_irkutsk,15
Новоснежная,baza_otdykha_village_hvoy,11339142,Вилладж Хвоя,Village Hvoya Living Quartets,"улица Ленина, дом 75, Новоснежная",51.4684,104.623375,https://ostrovok.ru/hotel/russia/irkutsk/mid11339142/baza_otdykha_village_hvoy,
Иркутск,arena_on_sverdlov,10153554,"Меблированные комнаты общежитие ""Арена на Свердлова""","Living quarters Obschezhitie ""arena on sverdlova""","ул. Свердлова, 39, Иркутск",52.287437,104.28795,https://ostrovok.ru/hotel/russia/irkutsk/mid10153554/arena_on_sverdlov,
Усть-Илимск,gostinitsa_ustilim,7026078,Усть-Илим,Ust-Ilim,"пр-т Дружбы Народов, д. 2, Усть-Илимск",57.955795,102.74813,https://ostrovok.ru/hotel/russia/irkutsk/mid7026078/gostinitsa_ustilim,80
Байкальск,hotel_baikal_best_edelweiss,9991110,Baikal Best Edelweiss,Baikal Best Edelweiss,"микрорайон Красный ключ, д.66, Байкальск",51.51682,104.12468,https://ostrovok.ru/hotel/russia/irkutsk/mid9991110/hotel_baikal_best_edelweiss,10
Култук,trakstop_38_2,10669986,Тракстоп 38,Trakstop 38,"Комсомольская 23/3, Култук, Култук",51.713367,103.688156,https://ostrovok.ru/hotel/russia/irkutsk/mid10669986/trakstop_38_2,11
Хужир,zvezda_kochevnika,6761987,Отель Звезда Кочевника,Zvezda Kochevnika Hotel,"Пляжная улица, д.20, Хужир",53.198273,107.35982,https://ostrovok.ru/hotel/russia/irkutsk/mid6761987/zvezda_kochevnika,
Иркутск,planeta_9,8850641,Планета,Planeta,"ул. Розы Люксембург, 144, Иркутск",52.345352,104.188034,https://ostrovok.ru/hotel/russia/irkutsk/mid8850641/planeta_9,33
Куркут,mir_baykala_hotel,10219071,Отель Мир Байкала,Mir Baykala Hotel,"село Сахюрта, бухта Базарная, Куркут",53.024845,106.85937,https://ostrovok.ru/hotel/russia/irkutsk/mid10219071/mir_baykala_hotel,29
Иркутск,home_hotel_apartments_home_wanted_on_piskunov_street,11232250,Апартаменты Home Hotel (Хоум Отель) на улице Пискунова,Home Hotel Apartments on Piskunov Street,"ул. Пискунова, 142/5, Иркутск",52.27141,104.336876,https://ostrovok.ru/hotel/russia/irkutsk/mid11232250/home_hotel_apartments_home_wanted_on_piskunov_street,
Бугульдейка,gostevoy_dom_isiger_baikal,11254237,Гостевой дом ISIGER BAIKAL,Gostevoy Dom Isiger Baikal,"Байкальская ул. 18, Бугульдейка",52.535374,106.0579,https://ostrovok.ru/hotel/russia/irkutsk/mid11254237/gostevoy_dom_isiger_baikal,
Железногорск-Илимский,komilfo_2,9768630,Отель Комильфо,Komilfo Hotel,"улица Иващенко, д.20, Железногорск-Илимский",56.581577,104.13028,https://ostrovok.ru/hotel/russia/irkutsk/mid9768630/komilfo_2,12
Бурдугуз,glemping_hygge_barn,11337901,Hygge Barn,Hygge Barn,"Нижняя набережная 5, Бурдугуз",52.04798,104.602806,https://ostrovok.ru/hotel/russia/irkutsk/mid11337901/glemping_hygge_barn,
Иркутск,spektr_2,8854293,Спектр,Spektr,"Россия, Иркутская область, Иркутск, ул. Рабочего Штаба, д. 97/1, Иркутск",52.32121,104.30218,https://ostrovok.ru/hotel/russia/irkutsk/mid8854293/spektr_2,14
Железногорск-Илимский,izumrud_hotel_7,13287135,Отель Изумруд,Izumrud Hotel,"7-й квартал, д.20, Железногорск-Илимский",56.58639,104.12119,https://ostrovok.ru/hotel/russia/irkutsk/mid13287135/izumrud_hotel_7,9
Утулик,baykkalina_guest_house,10011069,БайкКалина,BaykKalina Living Quarters,"улица Озёрная, д.8, Утулик",51.551033,104.059654,https://ostrovok.ru/hotel/russia/irkutsk/mid10011069/baykkalina_guest_house,
Молодёжный,pekin_hotel,13730320,Отель Пекин,Pekin Hotel,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",52.25048,104.40946,https://ostrovok.ru/hotel/russia/irkutsk/mid13730320/pekin_hotel,86
Иркутск,hotel_sayany,10074751,Саяны,Sayany,"ул. Багратиона, 52/2, Иркутск",52.218975,104.30895,https://ostrovok.ru/hotel/russia/irkutsk/mid10074751/hotel_sayany,
Листвянка,hotel_baikal_krai,13918062,Усадьба Байкальский край,Hotel Baikal krai,"Чапаева, 81Г, Листвянка",51.861156,104.87627,https://ostrovok.ru/hotel/russia/irkutsk/mid13918062/hotel_baikal_krai,
